Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
08:36:20 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 3
08:36:29, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, fresh, 1
08:36:38, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, fresh, 2
08:36:38, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:36:38, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
08:36:43, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:36:43, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
08:36:44, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, old, 2
08:36:45, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, qwerty, GARBAGE, bluetooth discovery, true, old, 2
08:37:39, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:37:39, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
08:38:15, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:38:15, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
08:39:02, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, 13, GARBAGE, bluetooth_network, true, old, 2
08:39:03, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, qwerty, GARBAGE, bluetooth_network, true, old, 2
08:40:41, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, old, 2
08:40:41, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
08:42:09 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 3
08:42:15, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, qwerty, GARBAGE, bluetooth discovery, true, fresh, 1
08:42:15, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, fresh, 2
08:42:25, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:42:25, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:42:26, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, phone, 192.168.1.3, wifi_network, true, old, 2
08:42:30, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:43:27, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:43:27, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
08:44:03, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:44:03, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
08:44:38, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:44:38, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
08:44:41, 00:23:D4:69:79:1C, 00:23:D4:6A:E5:21, phone, 192.168.1.4, wifi_network, true, fresh, 3
08:45:17, 00:23:D4:69:79:1C, 00:23:D4:6A:E5:21, phone, 192.168.1.4, wifi_network, true, old, 3
08:45:53, 00:23:D4:69:79:1C, 00:23:D4:6A:E5:21, phone, 192.168.1.4, wifi_network, true, old, 3
Current Time, My address, Neighbor address, Neighbor IP, Name, Network type, Direct, New, Size
08:47:28 STARTING NEW INSTANCE : POTENTIAL NEIGHBORS = 3
08:47:34, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, qwerty, GARBAGE, bluetooth discovery, true, fresh, 1
08:47:43, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, 13, GARBAGE, bluetooth discovery, true, fresh, 2
08:47:48, 00:23:D4:69:79:1C, 00:23:D4:6A:87:DE, phone, 192.168.1.2, wifi_network, true, old, 2
08:47:48, 00:23:D4:69:79:1C, 00:23:D4:68:E1:E9, GARBAGE NAME, GARBAGE IP, wifi_network, true, old, 2
